event_id,source_ip,username,failed_attempts_10m,unique_usernames_10m,login_hour,geo_risk_score,ip_reputation_score,login_velocity_1h,success_ratio_1h,device_change_flag,is_anomaly,scenario
EVT-02696,10.171.190.244,user_874,18,13,3,59.2,77.31,128.34,0.108,1,1,credential_stuffing_T1110
EVT-01482,10.115.188.106,user_214,0,1,19,24.02,18.72,13.83,0.971,0,0,legitimate_login_activity
EVT-00778,10.219.69.210,user_990,0,2,12,13.92,21.54,14.23,0.759,1,0,legitimate_login_activity
EVT-01833,10.196.127.252,user_680,1,1,18,19.34,13.29,3.89,1.0,0,0,legitimate_login_activity
EVT-00055,10.104.104.107,user_286,0,1,7,17.21,28.85,11.1,0.751,0,0,legitimate_login_activity
EVT-02171,10.71.205.23,user_396,1,2,15,2.99,18.57,11.29,0.788,0,0,legitimate_login_activity
EVT-01288,10.164.63.156,user_557,0,1,12,19.54,16.71,4.47,0.734,0,0,legitimate_login_activity
EVT-02384,10.82.152.99,user_115,0,2,20,8.43,6.12,5.78,0.901,0,0,legitimate_login_activity
EVT-02327,10.157.127.75,user_845,0,1,21,11.18,0.0,19.32,0.879,0,0,legitimate_login_activity
EVT-01246,10.52.97.135,user_400,0,1,17,24.21,28.23,7.88,0.705,0,0,legitimate_login_activity
EVT-00114,10.243.162.74,user_242,2,1,13,0.0,15.16,10.19,1.0,0,0,legitimate_login_activity
EVT-02591,10.156.77.79,user_241,18,19,2,53.73,83.17,134.0,0.268,1,1,credential_stuffing_T1110
EVT-00988,10.108.248.17,user_267,1,1,17,9.25,33.89,15.76,0.906,0,0,legitimate_login_activity
EVT-00502,10.82.152.62,user_481,0,1,11,13.5,12.51,1.87,0.799,0,0,legitimate_login_activity
EVT-01929,10.145.157.164,user_188,1,1,17,24.74,27.3,13.57,1.0,0,0,legitimate_login_activity
EVT-01010,10.190.58.228,user_915,1,2,17,13.12,18.22,9.09,0.96,0,0,legitimate_login_activity
EVT-01199,10.64.74.87,user_904,1,3,7,19.54,0.0,16.62,0.903,1,0,legitimate_login_activity
EVT-01395,10.26.217.15,user_256,0,1,20,18.5,15.51,1.55,0.921,0,0,legitimate_login_activity
EVT-00590,10.119.18.50,user_931,2,1,15,21.27,30.18,5.84,0.904,0,0,legitimate_login_activity
EVT-00769,10.233.25.83,user_108,0,1,22,15.42,26.8,7.02,0.817,0,0,legitimate_login_activity
EVT-00018,10.50.93.119,user_278,0,1,22,31.94,25.47,10.88,0.866,0,0,legitimate_login_activity
EVT-01043,10.212.231.129,user_593,0,3,15,22.2,16.14,12.01,0.842,1,0,legitimate_login_activity
EVT-01448,10.107.119.66,user_152,2,1,16,24.7,21.36,10.08,0.914,0,0,legitimate_login_activity
EVT-02580,10.183.28.53,user_115,21,2,0,62.79,93.46,120.51,0.11,1,1,brute_force_T1110
EVT-00286,10.216.63.15,user_869,0,1,16,16.13,12.09,0.0,0.891,0,0,legitimate_login_activity
EVT-02432,10.60.139.187,user_238,20,3,3,58.91,87.88,91.84,0.035,1,1,brute_force_T1110
EVT-00429,10.97.13.231,user_747,0,1,12,1.39,13.41,4.83,0.891,0,0,legitimate_login_activity
EVT-01329,10.218.87.79,user_935,0,1,20,15.43,5.69,16.84,0.859,0,0,legitimate_login_activity
EVT-02373,10.130.159.109,user_246,1,1,18,9.91,16.38,4.86,0.725,0,0,legitimate_login_activity
EVT-00670,10.39.201.161,user_546,0,1,21,12.18,32.05,12.78,0.936,0,0,legitimate_login_activity
EVT-00032,10.99.229.74,user_724,0,1,14,24.18,16.56,8.57,0.815,0,0,legitimate_login_activity
EVT-01342,10.73.116.36,user_997,0,1,18,14.36,7.19,14.05,0.783,0,0,legitimate_login_activity
EVT-00723,10.81.215.238,user_575,0,1,19,12.58,10.24,14.16,0.973,0,0,legitimate_login_activity
EVT-00952,10.23.184.20,user_465,0,1,18,21.87,32.48,12.95,0.975,0,0,legitimate_login_activity
EVT-02109,10.240.37.14,user_696,3,1,16,10.41,9.58,6.17,1.0,0,0,legitimate_login_activity
EVT-00215,10.217.123.196,user_316,0,1,16,22.43,20.85,0.75,0.722,0,0,legitimate_login_activity
EVT-00990,10.58.183.162,user_297,0,1,20,29.9,18.74,4.24,0.856,0,0,legitimate_login_activity
EVT-01165,10.95.189.236,user_892,0,1,20,21.99,20.51,8.1,0.919,0,0,legitimate_login_activity
EVT-00327,10.90.144.150,user_381,0,1,21,13.89,14.77,10.08,0.931,0,0,legitimate_login_activity
EVT-00561,10.240.4.9,user_420,0,1,22,25.04,14.18,14.44,0.849,0,0,legitimate_login_activity
EVT-01384,10.100.84.135,user_158,0,1,19,13.69,26.06,9.98,0.972,0,0,legitimate_login_activity
EVT-01087,10.144.105.111,user_147,0,1,21,16.99,5.51,7.37,0.898,0,0,legitimate_login_activity
EVT-02143,10.248.150.172,user_503,0,2,17,9.98,12.98,2.48,0.916,0,0,legitimate_login_activity
EVT-00342,10.214.209.15,user_944,0,1,12,17.17,7.66,9.32,0.861,0,0,legitimate_login_activity
EVT-00148,10.77.34.125,user_410,1,1,15,18.93,8.55,9.9,0.903,0,0,legitimate_login_activity
EVT-02150,10.177.48.36,user_693,1,1,22,15.03,22.94,20.07,1.0,0,0,legitimate_login_activity
EVT-02219,10.24.216.226,user_166,0,1,14,20.23,26.77,6.24,0.797,1,0,legitimate_login_activity
EVT-01108,10.42.200.163,user_526,0,1,12,19.62,27.05,8.68,0.766,1,0,legitimate_login_activity
EVT-00849,10.205.101.202,user_758,0,1,16,10.56,51.01,5.17,0.761,0,0,legitimate_login_activity
EVT-00967,10.203.52.129,user_195,0,1,8,10.92,10.57,6.13,1.0,0,0,legitimate_login_activity
EVT-01073,10.2.110.251,user_212,0,3,12,7.45,23.01,9.43,1.0,0,0,legitimate_login_activity
EVT-02269,10.112.133.127,user_895,0,1,15,13.59,14.58,13.47,0.94,0,0,legitimate_login_activity
EVT-00156,10.246.43.152,user_613,0,1,18,13.7,36.27,21.38,0.9,0,0,legitimate_login_activity
EVT-02040,10.55.129.69,user_560,1,2,19,28.72,18.86,7.97,0.862,0,0,legitimate_login_activity
EVT-02068,10.243.57.50,user_343,0,2,17,12.43,25.06,0.0,0.604,0,0,legitimate_login_activity
EVT-01003,10.153.108.160,user_629,1,1,19,15.49,24.56,13.58,0.902,0,0,legitimate_login_activity
EVT-02152,10.173.119.50,user_227,2,1,16,23.64,39.65,16.2,0.948,0,0,legitimate_login_activity
EVT-02319,10.109.231.44,user_923,0,1,12,17.6,34.11,4.15,0.714,0,0,legitimate_login_activity
EVT-00177,10.233.234.153,user_644,0,1,14,19.52,21.46,15.35,0.779,0,0,legitimate_login_activity
EVT-02446,10.85.29.91,user_423,32,3,3,46.21,83.92,51.5,0.077,1,1,brute_force_T1110
EVT-01525,10.126.226.181,user_936,0,1,20,24.27,32.19,8.22,0.925,1,0,legitimate_login_activity
EVT-02602,10.71.70.65,user_943,10,23,5,92.0,70.49,137.78,0.158,0,1,credential_stuffing_T1110
EVT-01204,10.172.143.174,user_824,0,2,19,10.77,0.77,17.29,0.704,0,0,legitimate_login_activity
EVT-02003,10.72.190.18,user_404,0,1,13,22.24,16.42,14.27,0.998,1,0,legitimate_login_activity
EVT-02595,10.135.75.84,user_522,13,10,22,50.34,82.91,123.47,0.123,1,1,credential_stuffing_T1110
EVT-02572,10.247.150.95,user_442,31,3,2,72.64,55.32,102.98,0.059,0,1,brute_force_T1110
EVT-01812,10.128.134.252,user_457,0,1,19,19.89,5.22,14.0,0.837,0,0,legitimate_login_activity
EVT-02114,10.154.76.251,user_892,1,1,18,30.35,32.77,8.34,1.0,0,0,legitimate_login_activity
EVT-00876,10.148.249.2,user_861,2,1,16,21.9,30.76,5.9,0.897,0,0,legitimate_login_activity
EVT-02483,10.16.92.99,user_433,26,1,4,72.06,84.76,116.72,0.02,1,1,brute_force_T1110
EVT-00939,10.51.24.172,user_893,2,1,11,25.98,28.7,7.65,0.98,0,0,legitimate_login_activity
EVT-02485,10.193.190.45,user_455,28,1,3,65.99,92.17,37.85,0.078,0,1,brute_force_T1110
EVT-01553,10.34.146.107,user_482,1,1,18,7.51,22.68,18.36,0.745,0,0,legitimate_login_activity
EVT-00347,10.111.211.180,user_694,1,1,12,13.21,13.88,6.49,0.95,0,0,legitimate_login_activity
EVT-02311,10.24.202.18,user_290,2,1,15,11.92,15.77,13.67,0.87,0,0,legitimate_login_activity
EVT-02735,10.164.92.197,user_857,19,12,0,71.45,91.18,81.06,0.155,1,1,credential_stuffing_T1110
EVT-01741,10.77.226.234,user_184,1,1,19,12.75,7.78,14.21,0.816,0,0,legitimate_login_activity
EVT-00386,10.150.31.216,user_120,1,1,7,4.02,0.0,7.49,0.795,0,0,legitimate_login_activity
EVT-01940,10.235.100.145,user_617,0,1,21,17.44,23.71,1.52,0.776,1,0,legitimate_login_activity
EVT-02401,10.176.212.149,user_960,19,1,2,77.57,96.35,75.3,0.084,1,1,brute_force_T1110
EVT-02045,10.233.105.166,user_777,0,1,16,16.69,14.38,7.57,0.811,1,0,legitimate_login_activity
EVT-00244,10.168.186.107,user_562,0,1,22,18.51,19.52,2.1,0.925,0,0,legitimate_login_activity
EVT-02680,10.51.227.76,user_996,22,18,5,59.52,74.91,111.16,0.127,1,1,credential_stuffing_T1110
EVT-00937,10.201.49.131,user_834,0,1,9,9.14,23.54,12.3,0.96,0,0,legitimate_login_activity
EVT-01690,10.5.9.244,user_198,3,1,15,22.29,34.28,0.0,0.777,0,0,legitimate_login_activity
EVT-02378,10.207.200.219,user_223,2,1,7,4.95,30.51,8.3,1.0,0,0,legitimate_login_activity
EVT-00313,10.41.38.118,user_532,1,1,22,12.53,14.54,11.08,0.688,0,0,legitimate_login_activity
EVT-01460,10.67.43.237,user_927,0,1,21,27.2,19.39,13.17,0.87,1,0,legitimate_login_activity
EVT-02695,10.208.67.86,user_830,9,18,4,67.1,79.56,109.24,0.147,1,1,credential_stuffing_T1110
EVT-01868,10.254.3.126,user_532,0,1,18,29.59,32.58,9.53,0.828,0,0,legitimate_login_activity
EVT-01333,10.7.215.186,user_387,1,1,8,27.21,12.36,12.36,0.976,0,0,legitimate_login_activity
EVT-00969,10.166.220.159,user_520,0,1,9,21.34,28.02,7.84,0.935,0,0,legitimate_login_activity
EVT-01455,10.127.246.147,user_116,2,1,13,19.46,18.22,1.63,0.988,1,0,legitimate_login_activity
EVT-00661,10.168.159.14,user_686,0,1,19,20.4,18.93,0.13,0.914,1,0,legitimate_login_activity
EVT-00936,10.247.74.79,user_724,2,1,22,7.0,30.95,4.55,0.762,0,0,legitimate_login_activity
EVT-00371,10.161.60.49,user_718,1,1,7,23.87,16.88,10.3,0.844,0,0,legitimate_login_activity
EVT-00567,10.92.245.68,user_890,0,1,13,22.16,24.58,11.59,0.763,0,0,legitimate_login_activity
EVT-01025,10.62.199.148,user_900,0,1,20,15.73,23.98,6.93,1.0,0,0,legitimate_login_activity
EVT-00825,10.106.53.27,user_270,0,1,7,15.12,13.74,9.61,0.742,0,0,legitimate_login_activity
EVT-00983,10.150.127.135,user_770,0,1,19,28.66,29.9,9.79,0.866,0,0,legitimate_login_activity
EVT-02234,10.100.227.9,user_409,0,1,15,15.08,24.41,14.58,0.826,0,0,legitimate_login_activity
EVT-01801,10.217.175.172,user_500,0,2,9,8.51,22.08,5.44,0.818,0,0,legitimate_login_activity
EVT-01646,10.151.245.151,user_651,0,1,13,16.26,12.1,7.42,0.713,0,0,legitimate_login_activity
EVT-02380,10.213.58.78,user_715,0,1,9,22.94,20.17,11.12,1.0,0,0,legitimate_login_activity
EVT-02070,10.194.74.163,user_683,0,2,17,15.17,22.1,8.49,0.726,0,0,legitimate_login_activity
EVT-01884,10.250.236.188,user_126,1,1,14,8.19,8.26,12.39,0.883,0,0,legitimate_login_activity
EVT-00814,10.17.93.1,user_545,0,1,13,18.78,34.98,2.39,0.847,0,0,legitimate_login_activity
EVT-01431,10.18.237.126,user_499,2,1,8,25.35,17.94,6.57,0.813,0,0,legitimate_login_activity
EVT-00779,10.141.137.116,user_523,1,2,15,18.66,30.78,13.25,0.851,0,0,legitimate_login_activity
EVT-01321,10.241.219.167,user_621,0,1,16,21.69,30.62,2.13,0.901,0,0,legitimate_login_activity
EVT-02656,10.113.72.187,user_382,12,18,2,100.0,86.44,164.2,0.104,1,1,credential_stuffing_T1110
EVT-02646,10.82.205.83,user_935,11,19,2,80.78,76.0,124.71,0.08,0,1,credential_stuffing_T1110
EVT-01053,10.196.253.170,user_136,0,1,11,8.99,42.28,3.65,0.936,0,0,legitimate_login_activity
EVT-02133,10.144.40.145,user_676,0,1,15,21.33,28.73,11.39,0.817,0,0,legitimate_login_activity
EVT-01014,10.51.101.74,user_740,1,1,12,8.56,26.74,5.11,0.753,0,0,legitimate_login_activity
EVT-01402,10.34.76.205,user_524,0,1,10,22.27,19.24,5.95,0.874,0,0,legitimate_login_activity
EVT-02072,10.85.181.165,user_147,0,1,8,11.75,18.94,8.68,0.903,0,0,legitimate_login_activity
EVT-02297,10.26.224.38,user_455,0,1,19,19.29,25.63,6.89,0.855,0,0,legitimate_login_activity
EVT-02389,10.160.103.150,user_551,0,1,9,25.0,0.0,6.55,0.954,0,0,legitimate_login_activity
EVT-00127,10.97.67.2,user_321,0,2,13,18.81,9.51,0.0,0.838,0,0,legitimate_login_activity
EVT-00888,10.197.39.127,user_931,0,1,17,16.98,3.74,10.02,0.892,1,0,legitimate_login_activity
EVT-02262,10.178.62.248,user_384,0,1,15,23.99,17.84,10.45,0.732,0,0,legitimate_login_activity
EVT-01348,10.166.193.28,user_875,0,1,12,18.56,3.41,8.34,0.654,0,0,legitimate_login_activity
EVT-01008,10.34.99.51,user_374,1,1,19,14.39,11.38,9.69,0.978,0,0,legitimate_login_activity
EVT-00356,10.99.236.163,user_170,0,2,17,11.4,22.32,11.36,0.796,0,0,legitimate_login_activity
EVT-01004,10.207.94.129,user_692,0,1,19,21.81,13.03,3.82,0.715,0,0,legitimate_login_activity
EVT-01484,10.229.219.65,user_212,0,2,22,23.4,12.17,10.98,0.928,0,0,legitimate_login_activity
EVT-00683,10.116.135.191,user_933,0,1,19,0.0,20.14,9.83,0.931,0,0,legitimate_login_activity
EVT-00828,10.219.46.82,user_138,1,1,9,25.32,26.37,13.18,0.973,0,0,legitimate_login_activity
EVT-01743,10.80.197.22,user_929,2,1,12,27.59,28.39,16.9,0.904,0,0,legitimate_login_activity
EVT-02730,10.29.169.227,user_732,23,9,4,63.38,85.69,149.55,0.075,0,1,credential_stuffing_T1110
EVT-01826,10.135.66.180,user_888,2,1,9,25.25,31.0,0.81,0.796,0,0,legitimate_login_activity
EVT-00985,10.238.111.71,user_616,0,1,9,10.86,18.72,9.04,0.686,0,0,legitimate_login_activity
EVT-01234,10.193.39.59,user_710,0,1,18,19.81,23.43,13.04,0.779,0,0,legitimate_login_activity
EVT-02351,10.252.110.173,user_809,0,2,8,15.46,18.24,2.92,0.803,0,0,legitimate_login_activity
EVT-01819,10.79.35.41,user_211,0,1,15,9.27,12.23,11.01,0.92,0,0,legitimate_login_activity
EVT-00141,10.236.177.195,user_893,1,1,15,28.0,25.27,5.33,0.756,0,0,legitimate_login_activity
EVT-00218,10.166.52.205,user_494,0,2,19,25.36,21.45,2.65,0.801,0,0,legitimate_login_activity
EVT-02270,10.231.13.224,user_917,1,1,11,8.93,37.77,11.31,0.832,0,0,legitimate_login_activity
EVT-02030,10.114.99.191,user_390,1,1,16,25.03,4.79,10.38,0.83,0,0,legitimate_login_activity
EVT-02456,10.62.156.82,user_734,20,2,4,73.16,83.86,112.44,0.059,1,1,brute_force_T1110
EVT-00346,10.189.230.4,user_711,1,1,18,26.75,18.36,4.46,0.923,0,0,legitimate_login_activity
EVT-01781,10.77.157.145,user_997,1,1,22,23.55,23.73,9.37,0.883,0,0,legitimate_login_activity
EVT-00023,10.231.95.20,user_459,0,1,10,15.01,19.63,7.17,0.794,0,0,legitimate_login_activity
EVT-00712,10.102.112.175,user_633,0,1,14,20.12,31.15,12.29,0.902,0,0,legitimate_login_activity
EVT-01158,10.190.187.225,user_687,0,1,11,12.7,23.98,17.32,0.849,0,0,legitimate_login_activity
EVT-01799,10.138.9.240,user_181,0,3,16,14.46,35.49,7.11,0.75,0,0,legitimate_login_activity
EVT-00872,10.152.27.170,user_453,1,1,22,11.23,39.25,5.71,0.998,0,0,legitimate_login_activity
EVT-01791,10.200.188.92,user_114,0,2,19,12.13,23.26,11.33,0.912,0,0,legitimate_login_activity
EVT-00011,10.115.58.24,user_794,0,1,16,13.44,13.32,12.64,0.926,0,0,legitimate_login_activity
EVT-02223,10.21.62.115,user_515,0,1,20,34.1,27.52,5.95,0.722,0,0,legitimate_login_activity
EVT-02092,10.215.143.15,user_994,0,2,12,9.4,6.3,4.68,0.714,1,0,legitimate_login_activity
EVT-02606,10.240.222.129,user_170,22,13,4,77.18,88.59,120.12,0.0,1,1,credential_stuffing_T1110
EVT-00794,10.166.46.114,user_185,0,2,11,18.8,18.79,5.79,0.839,0,0,legitimate_login_activity
EVT-01316,10.187.6.94,user_518,1,1,13,16.38,14.44,10.24,0.773,0,0,legitimate_login_activity
EVT-00755,10.9.132.27,user_686,0,2,12,8.04,15.0,8.28,0.783,0,0,legitimate_login_activity
EVT-00627,10.185.26.98,user_354,2,1,10,18.43,14.44,5.53,0.902,0,0,legitimate_login_activity
EVT-00095,10.171.125.113,user_312,0,1,7,20.3,11.71,0.35,0.996,0,0,legitimate_login_activity
EVT-01794,10.130.43.241,user_530,1,1,12,6.64,8.38,12.64,0.852,0,0,legitimate_login_activity
EVT-00130,10.212.227.39,user_316,0,1,8,17.41,21.68,3.17,0.893,0,0,legitimate_login_activity
EVT-01709,10.30.190.64,user_396,0,1,8,33.1,0.0,4.05,0.986,0,0,legitimate_login_activity
EVT-00844,10.147.233.205,user_273,0,1,11,11.0,27.3,0.05,0.876,0,0,legitimate_login_activity
EVT-00324,10.10.76.107,user_393,0,1,7,24.71,45.39,14.33,0.855,0,0,legitimate_login_activity
EVT-02393,10.190.198.99,user_998,0,2,19,17.3,5.72,11.46,0.831,0,0,legitimate_login_activity
EVT-02029,10.171.195.114,user_828,0,1,15,22.41,23.42,21.99,0.736,0,0,legitimate_login_activity
EVT-01285,10.27.90.123,user_221,0,1,10,15.37,11.81,7.74,0.742,0,0,legitimate_login_activity
EVT-01672,10.239.168.239,user_610,0,2,22,26.54,17.02,17.64,0.897,0,0,legitimate_login_activity
EVT-02677,10.252.63.50,user_854,15,16,3,43.24,84.48,106.63,0.063,0,1,credential_stuffing_T1110
EVT-00015,10.178.91.18,user_322,0,1,9,0.0,22.21,4.11,0.841,0,0,legitimate_login_activity
EVT-02125,10.239.185.38,user_466,0,1,15,14.3,35.06,6.7,0.766,1,0,legitimate_login_activity
EVT-00948,10.180.195.123,user_257,2,1,19,17.06,18.43,3.46,0.737,0,0,legitimate_login_activity
EVT-00216,10.84.117.137,user_702,0,2,21,14.11,12.12,8.36,0.896,0,0,legitimate_login_activity
EVT-02479,10.134.69.118,user_148,47,4,0,76.31,82.83,99.5,0.078,1,1,brute_force_T1110
EVT-02204,10.183.86.13,user_499,0,1,13,15.38,26.05,0.54,0.913,0,0,legitimate_login_activity
EVT-01183,10.104.225.79,user_470,1,1,17,13.26,14.48,6.8,0.925,0,0,legitimate_login_activity
EVT-02025,10.183.157.232,user_166,0,1,9,15.97,6.42,11.87,0.954,0,0,legitimate_login_activity
EVT-01918,10.56.31.70,user_122,1,1,19,7.25,37.84,6.55,0.815,0,0,legitimate_login_activity
EVT-00865,10.136.25.78,user_794,0,2,21,8.84,31.17,15.88,0.936,0,0,legitimate_login_activity
EVT-01659,10.204.204.146,user_357,0,1,21,11.33,23.32,16.07,0.955,0,0,legitimate_login_activity
EVT-00517,10.126.2.72,user_704,0,1,12,13.86,14.23,0.0,0.905,0,0,legitimate_login_activity
EVT-01546,10.195.210.127,user_560,0,1,8,29.12,29.72,12.89,0.875,0,0,legitimate_login_activity
EVT-00598,10.224.88.71,user_220,0,2,18,18.82,15.91,7.02,0.876,0,0,legitimate_login_activity
EVT-00196,10.235.176.26,user_142,0,2,13,18.29,30.77,3.43,0.752,0,0,legitimate_login_activity
EVT-01278,10.52.206.168,user_582,0,1,12,13.97,32.9,7.79,0.775,0,0,legitimate_login_activity
EVT-00289,10.215.178.209,user_113,2,1,18,21.38,35.62,18.07,0.83,0,0,legitimate_login_activity
EVT-00951,10.50.100.29,user_832,0,1,18,18.61,33.1,7.81,0.901,0,0,legitimate_login_activity
EVT-02600,10.117.2.66,user_932,20,25,0,75.29,82.67,101.95,0.061,1,1,credential_stuffing_T1110
EVT-02357,10.160.180.76,user_777,1,1,13,22.88,10.39,11.34,0.909,0,0,legitimate_login_activity
EVT-02634,10.120.114.51,user_467,12,11,0,56.4,98.69,135.72,0.204,1,1,credential_stuffing_T1110
EVT-01121,10.251.190.12,user_697,0,1,9,16.12,40.76,13.12,0.87,0,0,legitimate_login_activity
EVT-01930,10.156.139.251,user_244,0,1,17,13.93,10.67,3.17,0.734,0,0,legitimate_login_activity
EVT-00550,10.169.249.213,user_998,0,1,10,30.1,24.82,8.78,0.947,0,0,legitimate_login_activity
EVT-00157,10.47.237.188,user_367,1,1,14,0.91,21.86,14.09,0.682,0,0,legitimate_login_activity
EVT-00420,10.142.138.204,user_817,0,2,19,33.54,0.0,9.93,0.835,0,0,legitimate_login_activity
EVT-00923,10.94.253.122,user_765,0,1,8,15.87,12.91,2.35,1.0,0,0,legitimate_login_activity
EVT-02012,10.241.64.24,user_389,0,1,8,24.84,19.32,11.88,0.997,0,0,legitimate_login_activity
EVT-00478,10.48.44.143,user_814,1,2,20,13.72,16.98,8.33,0.873,0,0,legitimate_login_activity
EVT-01971,10.50.86.175,user_587,0,1,11,5.22,37.0,7.26,0.987,0,0,legitimate_login_activity
EVT-01693,10.84.4.205,user_715,1,1,18,17.99,7.72,6.22,0.897,0,0,legitimate_login_activity
EVT-02033,10.173.234.201,user_623,0,1,10,27.62,20.56,15.98,1.0,0,0,legitimate_login_activity
EVT-02022,10.17.95.65,user_876,2,1,10,21.34,3.52,1.05,0.851,0,0,legitimate_login_activity
EVT-01524,10.52.176.24,user_587,0,1,15,21.64,23.46,9.43,0.97,0,0,legitimate_login_activity
EVT-01472,10.183.125.113,user_163,0,1,21,17.84,26.83,6.93,0.858,0,0,legitimate_login_activity
EVT-00554,10.65.158.156,user_101,0,2,20,18.14,21.64,11.22,0.827,0,0,legitimate_login_activity
EVT-01203,10.84.177.157,user_163,0,1,21,19.46,11.56,9.95,0.793,0,0,legitimate_login_activity
EVT-00391,10.160.161.100,user_206,0,1,10,2.44,15.11,5.19,0.938,0,0,legitimate_login_activity
EVT-00579,10.219.203.128,user_478,0,1,7,21.74,25.35,5.87,0.916,0,0,legitimate_login_activity
EVT-01670,10.211.182.71,user_617,1,1,11,9.51,18.01,7.89,0.667,0,0,legitimate_login_activity
EVT-02560,10.106.136.163,user_778,23,1,3,73.51,96.97,67.05,0.05,1,1,brute_force_T1110
EVT-02015,10.90.189.151,user_904,0,1,22,8.44,18.73,9.44,0.884,0,0,legitimate_login_activity
EVT-02507,10.18.38.150,user_580,36,3,4,61.37,73.36,47.3,0.075,1,1,brute_force_T1110
EVT-01640,10.70.215.134,user_559,0,1,18,7.79,37.95,0.8,1.0,0,0,legitimate_login_activity
EVT-00821,10.87.55.121,user_357,0,1,14,12.73,29.9,7.38,0.9,1,0,legitimate_login_activity
EVT-02644,10.160.190.95,user_529,23,24,5,65.53,84.55,142.02,0.138,0,1,credential_stuffing_T1110
EVT-01007,10.152.190.89,user_523,1,1,21,27.18,17.6,6.16,0.922,0,0,legitimate_login_activity
EVT-01249,10.62.251.115,user_840,0,1,18,15.55,25.94,7.21,0.647,0,0,legitimate_login_activity
EVT-02006,10.29.85.21,user_986,1,2,20,26.98,18.46,13.82,0.961,0,0,legitimate_login_activity
EVT-00665,10.73.163.192,user_311,0,1,13,9.63,8.99,8.15,0.855,0,0,legitimate_login_activity
EVT-02452,10.43.12.244,user_790,41,4,3,68.69,75.93,93.76,0.091,0,1,brute_force_T1110
EVT-00143,10.220.205.7,user_859,0,2,10,23.75,30.45,9.6,0.74,0,0,legitimate_login_activity
EVT-02410,10.115.79.115,user_617,27,4,1,70.46,96.6,66.02,0.14,1,1,brute_force_T1110
EVT-01047,10.120.126.125,user_463,2,1,7,8.32,22.4,13.46,0.767,0,0,legitimate_login_activity
EVT-00422,10.209.61.10,user_610,0,1,11,0.0,34.75,0.0,0.828,0,0,legitimate_login_activity
EVT-01661,10.229.244.48,user_964,0,1,11,3.39,17.21,6.48,0.959,0,0,legitimate_login_activity
EVT-01715,10.168.142.163,user_704,0,1,13,11.14,39.38,2.46,0.926,0,0,legitimate_login_activity
EVT-00800,10.74.64.187,user_262,0,2,14,16.31,33.72,0.82,0.8,0,0,legitimate_login_activity
EVT-02193,10.10.23.34,user_477,2,1,14,29.21,28.48,10.42,0.861,0,0,legitimate_login_activity
EVT-00616,10.157.103.138,user_892,0,1,19,16.05,30.65,7.48,1.0,0,0,legitimate_login_activity
EVT-01319,10.151.240.133,user_933,1,1,19,19.98,25.83,3.07,0.734,1,0,legitimate_login_activity
EVT-00296,10.187.14.50,user_887,0,1,21,8.97,31.44,18.5,1.0,0,0,legitimate_login_activity
EVT-00402,10.194.166.230,user_114,0,3,7,16.11,12.64,4.72,0.883,0,0,legitimate_login_activity
EVT-00089,10.252.148.114,user_494,0,1,21,24.78,17.44,6.98,0.744,0,0,legitimate_login_activity
EVT-02292,10.84.113.82,user_132,0,2,15,21.93,22.32,9.9,0.99,0,0,legitimate_login_activity
